,,,,Defensive Stats,,,,,,,,,
Greg Gaines,LAR,DT,1,20,0,2,2,0.0,0,0,0,0,0
Lorenzo Carter,NYG,LB,1,46,1,1,2,0.0,0,0,0,0,0
J.C. Jackson,NE,CB,1,56,2,0,2,0.0,0,1,0,0,1
Jalyn Holmes,MIN,DT,1,43,0,2,2,0.0,0,0,0,0,0
Tre Herndon,JAX,CB,1,71,2,0,2,0.0,0,0,0,0,0
Rashard Lawrence,ARI,DT,1,13,1,1,2,0.0,0,0,0,0,0
Sean Murphy-Bunting,TB,CB,1,53,2,0,2,0.0,0,0,0,0,0
Lamar Jackson,NYJ,CB,1,59,2,0,2,0.0,0,0,0,0,1
K'Von Wallace,PHI,S,1,27,2,0,2,0.0,0,0,0,0,0
Jerome Baker,MIA,LB,1,44,1,1,2,0.0,0,0,0,0,0
Tae Crowder,NYG,LB,1,33,0,2,2,0.0,0,0,0,0,1
Tim Settle,WAS,DT,1,22,1,1,2,1.0,0,0,0,0,0
Josh Allen,JAX,DE,1,58,2,0,2,1.0,0,0,0,0,0
Christian Wilkins,MIA,DE,1,44,1,1,2,0.0,0,0,0,0,0
CJ Henderson,JAX,CB,1,12,1,1,2,0.0,0,0,0,0,0
Jaylon Johnson,CHI,CB,1,71,2,0,2,0.0,0,0,0,0,2
Amik Robertson,LV,CB,1,9,1,1,2,0.0,0,0,0,0,0
Mykal Walker,ATL,LB,1,32,2,0,2,0.0,0,0,0,0,0
Willie Gay,KC,LB,1,25,1,1,2,0.0,0,0,0,0,0
Tershawn Wharton,KC,DT,1,41,1,1,2,0.0,0,0,0,0,0
Amani Bledsoe,CIN,DE,1,14,0,2,2,0.0,0,0,0,0,0
Brian Burns,CAR,DE,1,51,1,1,2,0.0,0,0,0,0,0
Tyrel Dodson,BUF,LB,1,19,0,2,2,0.0,0,0,0,0,0
Antoine Winfield,TB,S,1,53,2,0,2,0.0,0,0,0,0,0
Doug Costin,JAX,DT,1,30,2,0,2,0.0,0,0,0,0,0
Derrick Brown,CAR,DT,1,33,2,0,2,0.0,0,0,0,0,0
Brandon Jones,MIA,S,1,19,1,0,1,0.0,0,0,0,0,0
Jordan Elliott,CLE,DT,1,31,0,1,1,0.0,0,0,0,0,0
Joe Jackson,CLE,DE,1,21,1,0,1,0.0,0,0,0,0,0
Khalil Dorsey,BAL,CB,1,4,1,0,1,0.0,0,0,0,0,0
D.J. Wonnum,MIN,DE,1,18,1,0,1,1.0,0,0,0,0,0
Julian Blackmon,IND,S,1,62,1,0,1,0.0,0,0,1,0,3
Mack Wilson,CLE,LB,1,27,1,0,1,0.0,0,0,0,0,0
Malik Harrison,BAL,LB,1,9,1,0,1,0.0,0,0,0,0,0
Isaiah Rodgers,IND,CB,1,7,1,0,1,0.0,0,0,0,0,0
K'Lavon Chaisson,JAX,DE,1,40,0,1,1,0.0,0,0,0,0,0
John Cominsky,ATL,DT,1,29,1,0,1,0.0,0,0,0,0,0
Noah Igbinoghene,MIA,CB,1,63,1,0,1,0.0,0,0,0,0,0
Alton Robinson,SEA,DE,1,27,1,0,1,0.0,0,0,0,0,0
Darnay Holmes,NYG,CB,1,33,1,0,1,0.0,0,0,0,0,0
Zack Baun,NO,LB,1,1,1,0,1,0.0,0,0,0,0,0
Kevin Givens,SF,DT,1,17,1,0,1,0.0,0,0,0,0,0
Anfernee Jennings,NE,LB,1,14,0,1,1,0.0,0,0,0,0,0
Rock Ya-Sin,IND,CB,1,48,1,0,1,0.0,0,0,0,0,1
Dorance Armstrong,DAL,LB,1,20,1,0,1,0.0,0,0,0,0,0
Ka'dar Hollman,GB,CB,1,12,1,0,1,0.0,0,0,0,0,2
David Onyemata,NO,DT,1,30,1,0,1,1.0,0,0,0,0,0
McTelvin Agim,DEN,DE,1,17,0,1,1,0.0,0,0,0,0,0
Isaiah Simmons,ARI,LB,1,10,1,0,1,0.0,0,0,0,0,0
Shaun Bradley,PHI,LB,1,2,0,1,1,0.0,0,0,0,0,0
Terrell Burgess,LAR,S,1,19,1,0,1,0.0,0,0,0,0,0
Leki Fotu,ARI,DT,1,22,1,0,1,0.0,0,0,0,0,0
Ross Blacklock,HOU,DT,1,9,0,1,1,0.0,0,0,0,0,0
Vernon Scott,GB,S,1,11,1,0,1,0.0,0,0,0,0,0
Maxx Crosby,LV,DE,1,47,1,0,1,1.0,0,0,0,0,0
Darryl Johnson,BUF,DE,1,6,1,0,1,1.0,0,0,0,0,0
Madre Harper,NYG,CB,1,2,1,0,1,0.0,0,0,0,0,0
Justin Hollins,LAR,LB,1,20,1,0,1,1.0,0,0,0,0,0
Poona Ford,SEA,DT,1,41,1,0,1,0.0,0,0,0,0,0
Taylor Stallworth,IND,DT,1,6,0,1,1,0.0,0,0,0,0,0
Da'Shawn Hand,DET,DE,1,37,0,1,1,0.0,0,0,0,0,0
Montez Sweat,WAS,DE,1,27,1,0,1,0.0,0,0,0,0,0
Genard Avery,PHI,DE,1,16,1,0,1,1.0,0,0,0,0,0
Armon Watts,MIN,DT,1,20,0,1,1,0.0,0,0,0,0,0
Arden Key,LV,DE,1,26,0,1,1,0.0,0,0,0,0,1
D.J. Jones,SF,DT,1,39,1,0,1,1.0,0,0,0,0,0
Levi Wallace,BUF,CB,1,6,0,1,1,0.0,0,0,0,0,0
Clelin Ferrell,LV,DE,1,35,1,0,1,0.0,0,0,0,0,0
Carl Granderson,NO,DE,1,27,0,1,1,0.0,0,0,0,0,0
Efe Obada,CAR,DE,1,16,1,0,1,0.0,0,0,0,0,0
Anthony Nelson,TB,LB,1,8,1,0,1,0.0,0,0,0,0,0
Darius Leonard,IND,LB,1,28,1,0,1,0.0,0,0,0,0,0
Jimmy Moreland,WAS,CB,1,9,0,1,1,0.0,0,0,0,0,0
Chandon Sullivan,GB,CB,1,3,0,1,1,0.0,0,0,0,0,0
Jahlani Tavai,DET,LB,1,9,1,0,1,0.0,0,0,0,0,0
Kentavius Street,SF,DT,1,11,1,0,1,0.0,0,0,0,0,0
Harrison Phillips,BUF,DT,1,41,1,0,1,0.0,0,0,0,0,0
Andrew Brown,CIN,DT,1,12,1,0,1,1.0,0,0,0,0,0
Ben Banogu,IND,DE,1,12,0,1,1,0.0,0,0,0,0,0
L.J. Collier,SEA,DE,1,32,0,1,1,0.0,0,0,0,0,0
Vincent Taylor,CLE,DT,1,27,1,0,1,0.0,0,1,0,0,0
Shaquill Griffin,SEA,CB,1,69,0,1,1,0.0,0,0,1,0,3
Carl Lawson,CIN,DE,1,44,0,1,1,0.5,0,0,0,0,0
Al-Quadin Muhammad,IND,DE,1,32,1,0,1,0.0,0,0,0,0,0
Jarrad Davis,DET,LB,1,19,1,0,1,0.0,1,0,0,0,0
Carlos Dunlap,CIN,DE,1,51,0,1,1,0.0,0,0,0,0,1
Allen Bailey,ATL,DE,1,23,0,1,1,0.0,0,0,0,0,0
Billy Winn,GB,DE,1,11,0,1,1,0.0,0,0,0,0,0
Dion Jordan,SF,DE,1,26,1,0,1,0.0,0,0,0,0,0
Malik Jackson,PHI,DT,1,41,1,0,1,0.0,0,1,0,0,0
Nick Williams,DET,DT,1,26,0,1,1,0.0,0,0,0,0,0
Mario Addison,BUF,DE,1,42,1,0,1,0.0,0,0,0,0,0
Robert Quinn,CHI,LB,1,32,1,0,1,0.0,0,0,0,0,0
Kawann Short,CAR,DT,1,43,1,0,1,0.0,0,0,0,0,0
Trent Murphy,BUF,DE,1,40,1,0,1,0.0,0,0,0,0,0
D.J. Swearinger,NO,S,1,17,1,0,1,0.0,0,0,0,0,0
A.J. Klein,BUF,LB,1,8,1,0,1,0.0,0,0,0,0,0
Shawn Williams,CIN,S,1,17,1,0,1,0.0,0,0,0,0,0
Abry Jones,JAX,DT,1,38,1,0,1,0.0,0,0,0,0,0
Alec Ogletree,NYJ,LB,1,39,1,0,1,0.0,0,0,0,0,0
Terrence Brooks,NE,S,1,7,1,0,1,0.0,0,0,0,0,0
Tyrone Crawford,DAL,DT,1,33,1,0,1,0.0,0,0,0,0,0
Dean Marlowe,BUF,S,1,14,0,1,1,0.0,0,0,0,0,0
Tyeler Davison,ATL,DT,1,30,1,0,1,0.0,0,0,0,0,0
Angelo Blackson,ARI,DE,1,41,1,0,1,0.0,0,0,0,0,0
Roy Robertson-Harris,CHI,DE,1,34,1,0,1,0.0,0,0,0,0,0
Ryan Anderson,WAS,DE,1,29,1,0,1,0.0,0,0,0,0,0
Rakeem Nunez-Roches,TB,DE,1,14,0,1,1,0.0,0,0,0,0,0
Quinton Jefferson,BUF,DE,1,34,1,0,1,1.0,1,1,0,0,0
Anthony Chickillo,DEN,LB,1,33,0,1,1,0.0,0,0,0,0,0
Shilique Calhoun,NE,LB,1,28,0,1,1,0.0,0,0,0,0,0
Malcom Brown,NO,DT,1,28,0,1,1,0.0,0,0,0,0,0
Markus Golden,NYG,LB,1,7,0,1,1,0.0,0,0,0,0,0
Adam Butler,NE,DT,1,30,0,1,1,0.0,0,0,0,0,0
Hassan Ridgeway,PHI,DT,1,23,1,0,1,1.0,0,0,0,0,0
Dean Lowry,GB,DE,1,43,0,1,1,0.0,0,0,0,0,0
Ifeadi Odenigbo,MIN,DE,1,44,1,0,1,0.0,0,0,0,0,0
Sheldon Rankins,NO,DT,1,35,0,1,1,0.0,0,0,0,0,0
P.J. Williams,NO,CB,1,54,1,0,1,0.0,0,0,0,0,0
Kylie Fitts,ARI,LB,1,12,1,0,1,0.0,0,0,0,0,0
Jayron Kearse,DET,S,1,10,0,1,1,0.0,0,0,0,0,0
Corn Elder,CAR,CB,1,25,1,0,1,0.0,0,0,0,0,0
Montravius Adams,GB,DE,1,10,0,1,1,0.0,0,0,0,0,0
Kendall Fuller,WAS,CB,1,57,0,1,1,0.0,0,0,2,0,2
Kendal Vickers,LV,DE,1,15,0,1,1,0.0,0,0,0,0,0
Javon Hargrave,PHI,DT,1,42,0,1,1,0.5,0,0,0,0,0
Jalen Reeves-Maybin,DET,LB,1,1,1,0,1,0.0,0,0,0,0,0
Maliek Collins,LV,DT,1,25,0,1,1,0.0,0,0,0,0,0
Joey Bosa,LAC,DE,1,62,1,0,1,0.0,0,0,0,0,0
Trey Hendrickson,NO,DE,1,32,1,0,1,1.0,0,0,0,0,0
Jeff Heath,LV,S,1,3,0,1,1,0.0,0,0,0,0,0
Ken Crawley,NO,CB,1,6,1,0,1,0.0,0,0,0,0,0
Adarius Taylor,CAR,LB,1,4,1,0,1,0.0,0,0,0,0,0
Haason Reddick,ARI,LB,1,44,1,0,1,0.0,0,0,0,0,0
Jordan Jenkins,NYJ,LB,1,14,0,0,0,0.0,0,0,0,0,0
Brandon Williams,BAL,DT,1,32,0,0,0,0.0,0,0,0,0,0
Tarell Basham,NYJ,LB,1,51,0,0,0,0.0,0,0,0,0,0
Folorunso Fatukasi,NYJ,DT,1,24,0,0,0,0.0,0,0,0,0,1
Oren Burks,GB,LB,1,2,0,0,0,0.0,0,0,0,0,0
Jourdan Lewis,DAL,CB,1,22,0,0,0,0.0,0,0,0,0,0
Damarious Randall,SEA,S,1,2,0,0,0,0.0,0,0,0,0,0
Tyquan Lewis,IND,DT,1,9,0,0,0,0.0,0,0,0,0,0
Adam Gotsis,JAX,DE,1,17,0,0,0,0.0,0,0,0,0,0
Deon Bush,CHI,S,1,5,0,0,0,0.0,0,0,0,0,0
Vernon Butler,BUF,DT,1,36,0,0,0,0.0,0,0,0,0,0
Nick Vigil,LAC,LB,1,5,0,0,0,0.0,0,0,0,0,0
Mario Edwards,CHI,DE,1,22,0,0,0,0.0,0,0,0,0,0
Stephen Weatherly,CAR,DE,1,38,0,0,0,0.0,0,0,0,0,0
Hardy Nickerson,MIN,LB,1,9,0,0,0,0.0,0,0,0,0,0
Tim Jernigan,DEN,DE,1,1,0,0,0,0.0,0,0,0,0,0
Denico Autry,IND,DT,1,52,0,0,0,0.0,0,0,0,0,0
Deshazor Everett,WAS,S,1,1,0,0,0,0.0,0,0,0,0,0
Darryl Roberts,DET,CB,1,32,0,0,0,0.0,0,0,1,0,1
Damontre Moore,SEA,DE,1,33,0,0,0,0.0,0,0,0,0,0
Ezekiel Ansah,SF,DE,1,13,0,0,0,0.0,0,0,0,0,0
Fletcher Cox,PHI,DT,1,50,0,0,0,0.0,0,0,0,0,0
Justin Ellis,BAL,DE,1,25,0,0,0,0.0,0,0,0,0,0
Zach Kerr,CAR,DT,1,15,0,0,0,0.0,0,0,0,0,0
Margus Hunt,NO,DT,1,18,0,0,0,0.0,0,0,0,0,0
Pernell McPhee,BAL,LB,1,28,0,0,0,0.0,0,0,0,0,0
Blidi Wreh-Wilson,ATL,CB,1,39,0,0,0,0.0,0,0,0,0,0
Brandon Carr,DAL,CB,1,1,0,0,0,0.0,0,0,0,0,0
Ryan Kerrigan,WAS,DE,1,29,0,0,0,0.0,0,0,0,0,0
Thomas Davis,WAS,LB,1,8,0,0,0,0.0,0,0,0,0,0
Kyle Wilber,LV,LB,1,1,0,0,0,0.0,0,0,0,0,0
Corey Peters,ARI,DT,1,47,0,0,0,0.0,0,0,0,0,0
Brandon Graham,PHI,DE,1,56,0,0,0,0.0,0,0,0,0,0
Derek Rivers,NE,LB,1,4,0,0,0,0.0,0,0,0,0,0
Isaac Rochell,LAC,DE,1,22,0,0,0,0.0,0,0,0,0,0
Duke Dawson,DEN,CB,1,8,0,0,0,0.0,0,0,0,0,0
Antonio Hamilton,KC,CB,1,25,0,0,0,0.0,0,0,0,0,0
Brandon Watson,JAX,CB,1,2,0,0,0,0.0,0,0,0,0,0
Freedom Akinmoladun,CIN,DT,1,8,0,0,0,0.0,0,0,0,0,0
Raekwon McMillan,LV,LB,1,1,0,0,0,0.0,0,0,0,0,0
B.J. Hill,NYG,DE,1,15,0,0,0,0.0,0,0,0,0,0
Jihad Ward,BAL,LB,1,39,0,0,0,0.0,0,0,0,0,0
Isaiah Johnson,LV,CB,1,2,0,0,0,0.0,0,0,0,0,0
Linden Stephens,SEA,CB,1,2,0,0,0,0.0,0,0,0,0,0
Nik Needham,MIA,CB,1,44,0,0,0,0.0,0,0,0,0,0
Ronnie Harrison,CLE,S,1,11,0,0,0,0.0,0,0,0,0,1
Cortez Broughton,LAC,DT,1,11,0,0,0,0.0,0,0,0,0,0
Andrew Van Ginkel,MIA,LB,1,10,0,0,0,0.0,0,0,0,0,0
Jacob Tuioti-Mariner,ATL,DE,1,8,0,0,0,0.0,0,0,0,0,0
Michael Danna,KC,DE,1,5,0,0,0,0.0,0,0,0,0,0
Trevis Gipson,CHI,LB,1,1,0,0,0,0.0,0,0,0,0,0
Ken Webster,SF,CB,1,4,0,0,0,0.0,0,0,0,0,0
Randy Ramsey,GB,LB,1,8,0,0,0,0.0,0,0,0,0,0
Sidney Jones,JAX,CB,1,12,0,0,0,0.0,0,0,0,0,1
Zaire Franklin,IND,LB,1,2,0,0,0,0.0,0,0,0,0,0
Oshane Ximines,NYG,LB,1,19,0,0,0,0.0,0,0,0,0,0
Frankie Luvu,NYJ,LB,1,3,0,0,0,0.0,0,0,0,0,0
Hercules Mata'afa,MIN,DE,1,6,0,0,0,0.0,0,0,0,0,0
John Franklin-Myers,NYJ,DE,1,31,0,0,0,0.0,0,0,0,0,0
Joejuan Williams,NE,S,1,8,0,0,0,0.0,0,0,0,0,0
Marlon Davidson,ATL,DT,1,15,0,0,0,0.0,0,0,0,0,0
John Reid,HOU,CB,1,12,0,0,0,0.0,0,0,0,0,0
Derrek Tuszka,DEN,LB,1,5,0,0,0,0.0,0,0,0,0,0
Khalid Kareem,CIN,DE,1,12,0,0,0,0.0,0,0,0,0,0
Tarvarius Moore,SF,S,1,1,0,0,0,0.0,0,0,0,0,0
Jonathan Greenard,HOU,LB,1,5,0,0,0,0.0,0,0,0,0,0
Porter Gustin,CLE,LB,1,41,0,0,0,0.0,0,0,0,0,0
Markus Bailey,CIN,LB,1,4,0,0,0,0.0,0,0,0,0,0
Charles Omenihu,HOU,DE,1,20,0,0,0,0.0,0,0,0,0,0
Nicholas Morrow,LV,LB,1,11,0,0,0,0.0,0,0,0,0,0
Keisean Nixon,LV,CB,1,5,0,0,0,0.0,0,0,0,0,0
A.J. Epenesa,BUF,DE,1,15,0,0,0,0.0,0,0,0,0,0
Jessie Lemonier,LAC,DE,1,3,0,0,0,0.0,0,0,0,0,0
Jonathan Garvin,GB,DE,1,24,0,0,0,0.0,0,0,0,0,0
Sam Franklin,CAR,LB,1,1,0,0,0,0.0,0,0,0,0,0
David Long,LAR,CB,1,2,0,0,0,0.0,0,0,0,0,0
Julian Love,NYG,S,1,17,0,0,0,0.0,0,0,0,0,0
Julian Okwara,DET,DE,1,10,0,0,0,0.0,0,0,0,0,0
Jachai Polite,LAR,LB,1,6,0,0,0,0.0,0,0,0,0,0
Raekwon Davis,MIA,DE,1,19,0,0,0,0.0,0,0,0,0,0
Malcolm Roach,NO,DT,1,18,0,0,0,0.0,0,0,0,0,0
